place_liste,nom,voix,pourcent_liste,voix_devolues,voix_apres_devolution,voix_restantes,position_elu,position_suppleance,commune,parti,lien
18,NUIJTEN François,187,1.65,0,187,0,,9,FONTAINE-L'EVÊQUE,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_3.html
19,MOULIN Clotilde,269,2.38,0,269,0,,1,FONTAINE-L'EVÊQUE,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_3.html
20,AELBRECHT Aurélie,266,2.35,0,266,0,,2,FONTAINE-L'EVÊQUE,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_3.html
21,VAN WYMEERSCH Marianne,135,1.19,0,135,0,,11,FONTAINE-L'EVÊQUE,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_3.html
22,WAJDZIK Vanessa,244,2.15,0,244,0,,4,FONTAINE-L'EVÊQUE,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_3.html
23,TANZI Nathalie,158,1.4,0,158,0,,10,FONTAINE-L'EVÊQUE,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_3.html
24,BAILLY Patrick,332,2.93,0,332,0,12,,FONTAINE-L'EVÊQUE,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_3.html
25,AUGELLO Gianfranco,705,6.23,0,705,0,5,,FONTAINE-L'EVÊQUE,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_3.html
1,GAONE Giuseppe Emilio,123,16.08,-,-,-,-,,FONTAINE-L'EVÊQUE,R.W.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_128.html
2,VINCKBOOMS Caroline,33,4.31,-,-,-,-,,FONTAINE-L'EVÊQUE,R.W.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_128.html
3,CASANOVA Chantal,42,5.49,-,-,-,-,,FONTAINE-L'EVÊQUE,R.W.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_128.html
4,MARIN Jean-Luc,29,3.79,-,-,-,-,,FONTAINE-L'EVÊQUE,R.W.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_128.html
5,HARMEGNIES Daniel,30,3.92,-,-,-,-,,FONTAINE-L'EVÊQUE,R.W.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_128.html
6,COSTER Valérie,36,4.71,-,-,-,-,,FONTAINE-L'EVÊQUE,R.W.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_128.html
7,WANDERPEPEN Florie,31,4.05,-,-,-,-,,FONTAINE-L'EVÊQUE,R.W.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_128.html
8,GEVAERT Pierre,22,2.88,-,-,-,-,,FONTAINE-L'EVÊQUE,R.W.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_128.html
9,DEMIERBE Philippe,28,3.66,-,-,-,-,,FONTAINE-L'EVÊQUE,R.W.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_128.html
10,BRUCKMANN Annie,26,3.4,-,-,-,-,,FONTAINE-L'EVÊQUE,R.W.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_128.html
11,VIVIER Francis,25,3.27,-,-,-,-,,FONTAINE-L'EVÊQUE,R.W.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_128.html
12,DI PLACIDO Sandra,24,3.14,-,-,-,-,,FONTAINE-L'EVÊQUE,R.W.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_128.html
13,COUPEZ Roger,28,3.66,-,-,-,-,,FONTAINE-L'EVÊQUE,R.W.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_128.html
14,VERSPEET Jean-Pol,19,2.48,-,-,-,-,,FONTAINE-L'EVÊQUE,R.W.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_128.html
15,CAWOY Esther,24,3.14,-,-,-,-,,FONTAINE-L'EVÊQUE,R.W.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_128.html
16,GLORIEUX Jean-Pierre,20,2.61,-,-,-,-,,FONTAINE-L'EVÊQUE,R.W.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_128.html
17,MAHIEU Christine,21,2.75,-,-,-,-,,FONTAINE-L'EVÊQUE,R.W.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_128.html
18,SERVAIS Jacqueline,22,2.88,-,-,-,-,,FONTAINE-L'EVÊQUE,R.W.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_128.html
19,VAN TONGERLOO Marc,23,3.01,-,-,-,-,,FONTAINE-L'EVÊQUE,R.W.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_128.html
20,JABLONOWSKI Madeleine,23,3.01,-,-,-,-,,FONTAINE-L'EVÊQUE,R.W.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_128.html
21,DANDOIS Martine,27,3.53,-,-,-,-,,FONTAINE-L'EVÊQUE,R.W.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_128.html
22,ROSE Robert,22,2.88,-,-,-,-,,FONTAINE-L'EVÊQUE,R.W.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_128.html
23,PETROCITTO Vincenza,21,2.75,-,-,-,-,,FONTAINE-L'EVÊQUE,R.W.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_128.html
24,CATTIAUX Alain,20,2.61,-,-,-,-,,FONTAINE-L'EVÊQUE,R.W.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_128.html
25,LIBERT André,46,6.01,-,-,-,-,,FONTAINE-L'EVÊQUE,R.W.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_128.html
1,SICILIANO Michele,1.025,23.32,723,1.748,317,1,,FONTAINE-L'EVÊQUE,Vous+,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_127.html
2,BRUYÈRE-DELTENRE Christine,158,3.59,317,475,0,2,,FONTAINE-L'EVÊQUE,Vous+,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_127.html
3,CORRIAT Emmanuel,375,8.53,0,375,0,3,,FONTAINE-L'EVÊQUE,Vous+,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_127.html
4,BOULANGER Christine,170,3.87,0,170,0,,2,FONTAINE-L'EVÊQUE,Vous+,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_127.html
5,GUSTOT Philippe,291,6.62,0,291,0,4,,FONTAINE-L'EVÊQUE,Vous+,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_127.html
6,VANDEPONTSEELE Véronique,132,3,0,132,0,,7,FONTAINE-L'EVÊQUE,Vous+,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_127.html
7,TURLA Derry,131,2.98,0,131,0,,8,FONTAINE-L'EVÊQUE,Vous+,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_127.html
8,BELLENS Sylvie,110,2.5,0,110,0,,12,FONTAINE-L'EVÊQUE,Vous+,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_127.html
9,BAGNOLI Michele,127,2.89,0,127,0,,10,FONTAINE-L'EVÊQUE,Vous+,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_127.html
10,DENIS Isabelle,139,3.16,0,139,0,,5,FONTAINE-L'EVÊQUE,Vous+,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_127.html
11,COULISSE Antoine,83,1.89,0,83,0,,17,FONTAINE-L'EVÊQUE,Vous+,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_127.html
12,VERSARI Carine,104,2.37,0,104,0,,13,FONTAINE-L'EVÊQUE,Vous+,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_127.html
13,GLINNE Michel,205,4.66,0,205,0,5,,FONTAINE-L'EVÊQUE,Vous+,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_127.html
14,DEGLUME Danielle,72,1.64,0,72,0,,18,FONTAINE-L'EVÊQUE,Vous+,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_127.html
15,LEROY Aurore,92,2.09,0,92,0,,16,FONTAINE-L'EVÊQUE,Vous+,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_127.html
16,HOLLOGNE-VENTURINI Valérie,70,1.59,0,70,0,,19,FONTAINE-L'EVÊQUE,Vous+,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_127.html
17,DAMAY Alain,94,2.14,0,94,0,,15,FONTAINE-L'EVÊQUE,Vous+,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_127.html
18,HALUT Chantal,134,3.05,0,134,0,,6,FONTAINE-L'EVÊQUE,Vous+,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_127.html
19,BARTEL Didier,175,3.98,0,175,0,,1,FONTAINE-L'EVÊQUE,Vous+,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_127.html
20,GUERMACHE Naema,97,2.21,0,97,0,,14,FONTAINE-L'EVÊQUE,Vous+,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_127.html
21,VOET Jonathan,131,2.98,0,131,0,,9,FONTAINE-L'EVÊQUE,Vous+,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_127.html
22,LARIVE Corinne,63,1.43,0,63,0,,20,FONTAINE-L'EVÊQUE,Vous+,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_127.html
23,MAIRIAUX Aubry,144,3.28,0,144,0,,4,FONTAINE-L'EVÊQUE,Vous+,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_127.html
24,DESTREE Lucie,149,3.39,0,149,0,,3,FONTAINE-L'EVÊQUE,Vous+,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_127.html
25,PAREE Hugues,125,2.84,0,125,0,,11,FONTAINE-L'EVÊQUE,Vous+,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_127.html
1,SEGHIN Philippe,1.336,28.17,855,2.191,1.020,1,,FONTAINE-L'EVÊQUE,CDH-MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_129.html
2,OSSELAER Barbara,397,8.37,1.020,1.417,0,2,,FONTAINE-L'EVÊQUE,CDH-MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_129.html
3,DE BIASIO Claudio,181,3.82,0,181,0,,1,FONTAINE-L'EVÊQUE,CDH-MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_129.html
4,COUSTRY Thérèse,214,4.51,0,214,0,5,,FONTAINE-L'EVÊQUE,CDH-MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_129.html
5,TURCHET Alain,274,5.78,0,274,0,3,,FONTAINE-L'EVÊQUE,CDH-MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_129.html
6,WILLAIN Marie-Thérèse,107,2.26,0,107,0,,9,FONTAINE-L'EVÊQUE,CDH-MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_129.html
7,DURIEUX Aline,243,5.12,0,243,0,4,,FONTAINE-L'EVÊQUE,CDH-MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_129.html
8,TORNIERI Alban,77,1.62,0,77,0,,17,FONTAINE-L'EVÊQUE,CDH-MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_129.html
9,FOSSET Marie-Alice,173,3.65,0,173,0,,2,FONTAINE-L'EVÊQUE,CDH-MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_129.html
10,LATRAGNA-DEFRANCE Nathalie,75,1.58,0,75,0,,18,FONTAINE-L'EVÊQUE,CDH-MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_129.html
11,DEGUIDE Marc,188,3.96,0,188,0,6,,FONTAINE-L'EVÊQUE,CDH-MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_129.html
12,COSSALTER Nancy,113,2.38,0,113,0,,7,FONTAINE-L'EVÊQUE,CDH-MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_129.html
13,FAYT Michel,162,3.42,0,162,0,,3,FONTAINE-L'EVÊQUE,CDH-MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_129.html
14,ROLAND Damien,115,2.42,0,115,0,,6,FONTAINE-L'EVÊQUE,CDH-MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_129.html
15,LHOIR-ORIOLI Patricia,126,2.66,0,126,0,,4,FONTAINE-L'EVÊQUE,CDH-MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_129.html
16,GÉRARD Florie,100,2.11,0,100,0,,11,FONTAINE-L'EVÊQUE,CDH-MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_129.html
17,VAN DAELE Stéphanie,98,2.07,0,98,0,,12,FONTAINE-L'EVÊQUE,CDH-MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_129.html
18,STEGNER Françoise,65,1.37,0,65,0,,19,FONTAINE-L'EVÊQUE,CDH-MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_129.html
19,SPLINGARD Caroline,89,1.88,0,89,0,,14,FONTAINE-L'EVÊQUE,CDH-MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_129.html
20,MEULEMAN Alain,81,1.71,0,81,0,,16,FONTAINE-L'EVÊQUE,CDH-MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_129.html
21,HINS Corentin,107,2.26,0,107,0,,10,FONTAINE-L'EVÊQUE,CDH-MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_129.html
22,CHAKRI-ROBERT Annick,87,1.83,0,87,0,,15,FONTAINE-L'EVÊQUE,CDH-MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_129.html
23,DE SCHRYVER Rudolphe,125,2.64,0,125,0,,5,FONTAINE-L'EVÊQUE,CDH-MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_129.html
24,JOURDAIN Gérard,113,2.38,0,113,0,,8,FONTAINE-L'EVÊQUE,CDH-MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_129.html
25,ISENBORGHTS Jacques,97,2.05,0,97,0,,13,FONTAINE-L'EVÊQUE,CDH-MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_129.html
1,MONTULET Marc,128,8.49,354,482,0,1,,FOSSES-LA-VILLE,Ecolo,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92048_9.html
2,CASTEELS Céline,109,7.23,0,109,0,2,,FOSSES-LA-VILLE,Ecolo,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92048_9.html
3,SERVAIS Alain,75,4.97,0,75,0,,8,FOSSES-LA-VILLE,Ecolo,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92048_9.html
4,GENGLER Isabelle,91,6.03,0,91,0,,1,FOSSES-LA-VILLE,Ecolo,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92048_9.html
5,LAPAGLIA Luigi,86,5.7,0,86,0,,2,FOSSES-LA-VILLE,Ecolo,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92048_9.html
6,DURAY Isabelle,81,5.37,0,81,0,,4,FOSSES-LA-VILLE,Ecolo,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92048_9.html
7,WYNANDS Bruno,60,3.98,0,60,0,,13,FOSSES-LA-VILLE,Ecolo,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92048_9.html
8,LESCURE Muriel,70,4.64,0,70,0,,10,FOSSES-LA-VILLE,Ecolo,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92048_9.html
9,DEMARS Jean-Carl,39,2.59,0,39,0,,19,FOSSES-LA-VILLE,Ecolo,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92048_9.html
10,MICHAUX Pascale,79,5.24,0,79,0,,6,FOSSES-LA-VILLE,Ecolo,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92048_9.html
11,TOUSSAINT Julien,63,4.18,0,63,0,,12,FOSSES-LA-VILLE,Ecolo,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92048_9.html
12,L'HEUREUX Delphine,71,4.71,0,71,0,,9,FOSSES-LA-VILLE,Ecolo,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92048_9.html
13,NOËL Benoit,52,3.45,0,52,0,,15,FOSSES-LA-VILLE,Ecolo,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92048_9.html
14,GROSFILS Elise,77,5.11,0,77,0,,7,FOSSES-LA-VILLE,Ecolo,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92048_9.html
15,LARSILLE Kim,45,2.98,0,45,0,,18,FOSSES-LA-VILLE,Ecolo,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92048_9.html
16,DELAITE-COCAGNE Marie,64,4.24,0,64,0,,11,FOSSES-LA-VILLE,Ecolo,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92048_9.html
17,JACQUET Thibaut,80,5.31,0,80,0,,5,FOSSES-LA-VILLE,Ecolo,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92048_9.html
18,LOUIS Véronique,49,3.25,0,49,0,,16,FOSSES-LA-VILLE,Ecolo,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92048_9.html
19,TORREKENS Adelin,48,3.18,0,48,0,,17,FOSSES-LA-VILLE,Ecolo,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92048_9.html
