place_liste,nom,voix,pourcent_liste,voix_devolues,voix_apres_devolution,voix_restantes,position_elu,position_suppleance,commune,parti,lien
1,LOEWENSTEIN Marc,623,14.16,1.151,1.774,93,1,,FOREST,FDF,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_129.html
2,MAISON-VAZIRI Parvine,201,4.57,93,294,0,2,,FOREST,FDF,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_129.html
3,NOCENT Christophe,253,5.75,0,253,0,3,,FOREST,FDF,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_129.html
4,PAQUES Nadine,213,4.84,0,213,0,,1,FOREST,FDF,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_129.html
5,VERLINDEN Dominique,208,4.73,0,208,0,,3,FOREST,FDF,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_129.html
6,MARSILIO Grazia,75,1.7,0,75,0,,20,FOREST,FDF,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_129.html
7,MARDASSI Sami,99,2.25,0,99,0,,12,FOREST,FDF,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_129.html
8,MENU Caroline,211,4.8,0,211,0,,2,FOREST,FDF,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_129.html
9,BRANCATO François,72,1.64,0,72,0,,21,FOREST,FDF,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_129.html
10,DEMIRIZ-TOPCUOGLU Birsen,50,1.14,0,50,0,,31,FOREST,FDF,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_129.html
11,VANDERHAEGHEN René,94,2.14,0,94,0,,14,FOREST,FDF,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_129.html
12,GOLDBERG Dominique,159,3.61,0,159,0,,5,FOREST,FDF,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_129.html
13,VAN VLASSELAER Michael,200,4.55,0,200,0,,4,FOREST,FDF,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_129.html
14,DE SUTTER Céline,142,3.23,0,142,0,,7,FOREST,FDF,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_129.html
15,CHEVALIER Olivier,87,1.98,0,87,0,,15,FOREST,FDF,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_129.html
16,DIAZ SUAREZ Sonia,83,1.89,0,83,0,,16,FOREST,FDF,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_129.html
17,FARIS Sammy,113,2.57,0,113,0,,9,FOREST,FDF,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_129.html
18,IONESCU Carmen,61,1.39,0,61,0,,25,FOREST,FDF,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_129.html
19,KALAMBAYI Max,49,1.11,0,49,0,,32,FOREST,FDF,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_129.html
20,BASS Lenore,61,1.39,0,61,0,,26,FOREST,FDF,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_129.html
21,PAQUES Vincent,95,2.16,0,95,0,,13,FOREST,FDF,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_129.html
22,MIGEOT Claire,77,1.75,0,77,0,,19,FOREST,FDF,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_129.html
23,DEBOT Robert,45,1.02,0,45,0,,34,FOREST,FDF,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_129.html
24,PILLART Eliane,78,1.77,0,78,0,,18,FOREST,FDF,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_129.html
25,BELALIA Francis-Karim,52,1.18,0,52,0,,29,FOREST,FDF,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_129.html
26,GUIGUI Alain,106,2.41,0,106,0,,10,FOREST,FDF,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_129.html
27,GAMAIN Nathalie,101,2.3,0,101,0,,11,FOREST,FDF,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_129.html
28,JACOBS Samy,69,1.57,0,69,0,,23,FOREST,FDF,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_129.html
29,LIMA DESGUALDO Mirian,66,1.5,0,66,0,,24,FOREST,FDF,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_129.html
30,KRUWIALIS Edmond,51,1.16,0,51,0,,30,FOREST,FDF,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_129.html
31,CANDALI UWANYIRIRA Marie,55,1.25,0,55,0,,27,FOREST,FDF,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_129.html
32,DELHAYE Heidi,49,1.11,0,49,0,,33,FOREST,FDF,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_129.html
33,REZKI Mustapha,83,1.89,0,83,0,,17,FOREST,FDF,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_129.html
34,DEFOREIT Monique,55,1.25,0,55,0,,28,FOREST,FDF,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_129.html
35,DRUEZ-GRAVET Arlette,70,1.59,0,70,0,,22,FOREST,FDF,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_129.html
36,VEDRIN Jacques,155,3.52,0,155,0,,6,FOREST,FDF,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_129.html
37,CLAISSE Jean-Claude,139,3.16,0,139,0,,8,FOREST,FDF,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_129.html
1,HUYTEBROECK Evelyne,882,12.16,2.659,3.541,2.280,1,,FOREST,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_128.html
2,ROBERTI Stéphane,639,8.81,2.280,2.919,0,2,,FOREST,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_128.html
3,RICHARD Annie,252,3.48,0,252,0,,1,FOREST,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_128.html
4,ENGLEBERT Jean-Claude,286,3.94,0,286,0,3,,FOREST,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_128.html
5,PLOVIE Magali,285,3.93,0,285,0,4,,FOREST,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_128.html
6,BERTHOLOMÉ Guy,190,2.62,0,190,0,,2,FOREST,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_128.html
7,EL HAMIDINE Mariam,282,3.89,0,282,0,5,,FOREST,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_128.html
8,DE HARVEN Pierre-Yves,159,2.19,0,159,0,,10,FOREST,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_128.html
9,ANGELI Alitia,277,3.82,0,277,0,6,,FOREST,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_128.html
10,DEVELAY Laurent,100,1.38,0,100,0,,25,FOREST,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_128.html
11,LAARISSI Naoual,238,3.28,0,238,0,,3,FOREST,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_128.html
12,VANSLAMBROUCK Kris,215,2.97,0,215,0,,5,FOREST,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_128.html
13,MONSHE Victoria,156,2.15,0,156,0,,11,FOREST,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_128.html
14,LUCY Thierry,160,2.21,0,160,0,,9,FOREST,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_128.html
15,BOURGUET Michèle,103,1.42,0,103,0,,24,FOREST,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_128.html
16,DAOUD Ismaël,150,2.07,0,150,0,,12,FOREST,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_128.html
17,BEAUTHIER Catherine,207,2.85,0,207,0,,6,FOREST,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_128.html
18,LONFILS Nicolas,125,1.72,0,125,0,,18,FOREST,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_128.html
19,RENTEUX Sabine,138,1.9,0,138,0,,16,FOREST,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_128.html
20,BRICH Joël,118,1.63,0,118,0,,19,FOREST,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_128.html
21,BARONIAN Mélusine,147,2.03,0,147,0,,13,FOREST,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_128.html
22,VAN DE WALLE Bart,164,2.26,0,164,0,,7,FOREST,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_128.html
23,HONTOIR Claude,97,1.34,0,97,0,,27,FOREST,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_128.html
24,OULD KHERROUBI Mehdi,142,1.96,0,142,0,,15,FOREST,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_128.html
25,STANCZYK Christine,161,2.22,0,161,0,,8,FOREST,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_128.html
26,FLEURY Yohann,116,1.6,0,116,0,,20,FOREST,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_128.html
27,BURNIAT Agnès,135,1.86,0,135,0,,17,FOREST,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_128.html
28,JOURDE François,99,1.37,0,99,0,,26,FOREST,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_128.html
29,VERSTEGEN Christine,113,1.56,0,113,0,,21,FOREST,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_128.html
30,OLIVIER Tanguy,81,1.12,0,81,0,,30,FOREST,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_128.html
31,BEKAERT Rose,92,1.27,0,92,0,,29,FOREST,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_128.html
32,DAPLINCOURT Daniel,94,1.3,0,94,0,,28,FOREST,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_128.html
33,DELVILLE Myriam,112,1.54,0,112,0,,22,FOREST,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_128.html
34,CREMER Daniel,106,1.46,0,106,0,,23,FOREST,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_128.html
35,COURTOIS Marianne,216,2.98,0,216,0,,4,FOREST,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_128.html
36,TEGHEM Jacques,147,2.03,0,147,0,,14,FOREST,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_128.html
37,ANGELI José,267,3.68,0,267,0,7,,FOREST,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_128.html
1,VAN ZEELAND Catherine,636,15,644,1.280,0,1,,FOREST,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_137.html
2,SEBBAHI Mohammed,333,7.85,0,333,0,2,,FOREST,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_137.html
3,HACKEN Laurent,188,4.43,0,188,0,3,,FOREST,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_137.html
4,LEBRUN Jean-Marie,165,3.89,0,165,0,,1,FOREST,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_137.html
5,OOMS Ana,79,1.86,0,79,0,,16,FOREST,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_137.html
6,TRUIJEN-DEVUYST Nicole,134,3.16,0,134,0,,7,FOREST,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_137.html
7,TAHRI Ali,151,3.56,0,151,0,,4,FOREST,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_137.html
8,VANROME-VAN CAUWENBERGH Marie,66,1.56,0,66,0,,24,FOREST,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_137.html
9,AHROUCH Samir,166,3.91,0,166,0,,2,FOREST,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_137.html
10,AMINE Fatima-Zahra,154,3.63,0,154,0,,3,FOREST,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_137.html
11,VANDERSCHUEREN Louise,95,2.24,0,95,0,,11,FOREST,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_137.html
12,LO VERDE Patricia,78,1.84,0,78,0,,17,FOREST,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_137.html
13,MECHBAL Lamia,77,1.82,0,77,0,,18,FOREST,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_137.html
14,ROGGEMANS Frédéric,111,2.62,0,111,0,,9,FOREST,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_137.html
15,DURY Adélie,51,1.2,0,51,0,,32,FOREST,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_137.html
16,VAN MEERBEEK Jean,75,1.77,0,75,0,,21,FOREST,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_137.html
17,FAUCON-BLANPAIN Claire,140,3.3,0,140,0,,5,FOREST,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_137.html
18,GHILAIN Thierry,59,1.39,0,59,0,,31,FOREST,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_137.html
19,RIFAI Ismaël,96,2.26,0,96,0,,10,FOREST,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_137.html
20,SAADOUNI Farid,117,2.76,0,117,0,,8,FOREST,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_137.html
21,CARUSO Christophe,65,1.53,0,65,0,,25,FOREST,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_137.html
22,JANSEN Léopold,61,1.44,0,61,0,,30,FOREST,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_137.html
23,VAN MAERCKE Alexis,93,2.19,0,93,0,,12,FOREST,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_137.html
24,GOBRON Jeannine,75,1.77,0,75,0,,22,FOREST,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_137.html
25,DE SAINT-GEORGES Valérie,76,1.79,0,76,0,,19,FOREST,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_137.html
26,GROUTARS Pierre,76,1.79,0,76,0,,20,FOREST,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_137.html
27,KOPACZ Aneta,45,1.06,0,45,0,,34,FOREST,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_137.html
28,LEMAIRE Sonia,64,1.51,0,64,0,,26,FOREST,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_137.html
29,LAYACH Fadoua,64,1.51,0,64,0,,27,FOREST,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_137.html
30,YACHOU Semra,64,1.51,0,64,0,,28,FOREST,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_137.html
31,ROUSSEAU Micheline,64,1.51,0,64,0,,29,FOREST,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_137.html
32,ABDALI Assam,137,3.23,0,137,0,,6,FOREST,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_137.html
33,KLOOSTERMEYER Martine,50,1.18,0,50,0,,33,FOREST,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_137.html
34,EL BACHIRI Kenza,70,1.65,0,70,0,,23,FOREST,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_137.html
35,DOUXCHAMPS Alain,91,2.15,0,91,0,,13,FOREST,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_137.html
36,LEBRUN Grégory,86,2.03,0,86,0,,15,FOREST,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_137.html
37,AMANI Ahmed,89,2.1,0,89,0,,14,FOREST,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_137.html
1,GHYSSELS Marc-Jean,1.578,10.29,5.066,6.644,4.230,1,,FOREST,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_132.html
2,EL YOUSFI Nadia,761,4.96,4.230,4.991,0,2,,FOREST,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_132.html
3,ARENA Maria,1.026,6.69,0,1.026,0,4,,FOREST,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_132.html
4,RÉSIMONT Francis,419,2.73,0,419,0,12,,FOREST,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_132.html
5,PERE Françoise,482,3.14,0,482,0,9,,FOREST,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_132.html
6,OUARTASSI Ahmed,1.439,9.38,0,1.439,0,3,,FOREST,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_132.html
7,BUYSE Jutta,352,2.3,0,352,0,,1,FOREST,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_132.html
8,STOKKINK Denis,273,1.78,0,273,0,,2,FOREST,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_132.html
9,GRIPPA Isabelle,389,2.54,0,389,0,13,,FOREST,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_132.html
10,SPAPENS Charles,474,3.09,0,474,0,10,,FOREST,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_132.html
11,DAVID Nathalie,286,1.87,0,286,0,,7,FOREST,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_132.html
12,BARGHOUTI Rachid,443,2.89,0,443,0,11,,FOREST,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_132.html
13,BATUGOWSKI Lise,189,1.23,0,189,0,,15,FOREST,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_132.html
14,TAHRI Said,759,4.95,0,759,0,6,,FOREST,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_132.html
15,DRAPS Martine,154,1,0,154,0,,17,FOREST,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_132.html
16,PUTSEYS Jacques,222,1.45,0,222,0,,11,FOREST,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_132.html
17,WAKNINE Bety,200,1.3,0,200,0,,14,FOREST,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_132.html
18,ARTOIS Philippe,133,0.87,0,133,0,,20,FOREST,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_132.html
19,DE CONINCK Lisette,127,0.83,0,127,0,,21,FOREST,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_132.html
20,BAIROUK Ahmed,506,3.3,0,506,0,8,,FOREST,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_132.html
21,INGELAERE Pascale,135,0.88,0,135,0,,19,FOREST,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_132.html
22,SEGHERS Jean,249,1.62,0,249,0,,10,FOREST,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_132.html
23,IBN EL HAJ Naima,280,1.83,0,280,0,,9,FOREST,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_132.html
24,MBIKAY Clovis,301,1.96,0,301,0,,6,FOREST,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_132.html
25,AHRAS Karima,285,1.86,0,285,0,,8,FOREST,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_132.html
26,SLACHMUYLDER Paul,109,0.71,0,109,0,,22,FOREST,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_132.html
27,DE JONGE Alain,178,1.16,0,178,0,,16,FOREST,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_132.html
28,DE JÉSUS GUEDES Anabela,146,0.95,0,146,0,,18,FOREST,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_132.html
29,CANGA PÉREZ Marisol,105,0.68,0,105,0,,23,FOREST,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_132.html
30,TALHI Abdelmalek,362,2.36,0,362,0,14,,FOREST,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_132.html
31,DUPONT Caroline,208,1.36,0,208,0,,13,FOREST,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_132.html
32,ZROURI Abdelkader,345,2.25,0,345,0,,4,FOREST,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_132.html
33,TEIRLINCK Pierre,351,2.29,0,351,0,,3,FOREST,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_132.html
34,FILÉE Béatrice,212,1.38,0,212,0,,12,FOREST,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_132.html
35,GILLARD Henri,312,2.03,0,312,0,,5,FOREST,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_132.html
36,CHAPELLE Grégor,745,4.86,0,745,0,7,,FOREST,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_132.html
37,DE GALAN Magda,798,5.2,0,798,0,5,,FOREST,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_132.html
1,DENIS Patrick,249,16.21,-,-,-,-,,FOREST,FOREST PLUS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_171.html
2,M'RABET Samira,101,6.58,-,-,-,-,,FOREST,FOREST PLUS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_171.html
3,MARIE Dimitri,97,6.32,-,-,-,-,,FOREST,FOREST PLUS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_171.html
4,DURET Fanny,54,3.52,-,-,-,-,,FOREST,FOREST PLUS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_171.html
5,ELONGO-LOFEMBA Frédéric-Joël,83,5.4,-,-,-,-,,FOREST,FOREST PLUS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_171.html
6,AJMI Barbara,31,2.02,-,-,-,-,,FOREST,FOREST PLUS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_171.html
7,MILANTS Michel,51,3.32,-,-,-,-,,FOREST,FOREST PLUS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_171.html
8,MIRANDA Ginette,51,3.32,-,-,-,-,,FOREST,FOREST PLUS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_171.html
9,RAVEYTS Albert,24,1.56,-,-,-,-,,FOREST,FOREST PLUS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_171.html
10,SELVON Kelly,33,2.15,-,-,-,-,,FOREST,FOREST PLUS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_171.html
11,WÉRY Jean-Claude,29,1.89,-,-,-,-,,FOREST,FOREST PLUS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_171.html
12,de OLIVEIRA BORGES Maria,33,2.15,-,-,-,-,,FOREST,FOREST PLUS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_171.html
13,ROSSEEL Jozef,25,1.63,-,-,-,-,,FOREST,FOREST PLUS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_171.html
14,UITTEBROEK Marie-Rose,50,3.26,-,-,-,-,,FOREST,FOREST PLUS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_171.html
15,VEEREN Philippe,23,1.5,-,-,-,-,,FOREST,FOREST PLUS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_171.html
16,BORGES QUEIROZ Monica,37,2.41,-,-,-,-,,FOREST,FOREST PLUS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_171.html
17,MALOTRAS Jean,31,2.02,-,-,-,-,,FOREST,FOREST PLUS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_171.html
18,de SOUSA QUEIROS JESUS Carla,40,2.6,-,-,-,-,,FOREST,FOREST PLUS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_171.html
19,SIMONS Yves,31,2.02,-,-,-,-,,FOREST,FOREST PLUS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_171.html
20,SCHOUTEN Febronia,23,1.5,-,-,-,-,,FOREST,FOREST PLUS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_171.html
21,GONÇALVES SEQUEIRA Claudio,34,2.21,-,-,-,-,,FOREST,FOREST PLUS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_171.html
22,DELATTE Daisy,29,1.89,-,-,-,-,,FOREST,FOREST PLUS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_171.html
23,BOSCH Léopold,32,2.08,-,-,-,-,,FOREST,FOREST PLUS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_171.html
24,BAUDOUR Withney,23,1.5,-,-,-,-,,FOREST,FOREST PLUS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_171.html
25,DOCQUIR Dimitri,27,1.76,-,-,-,-,,FOREST,FOREST PLUS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_171.html
26,HINNEBAUT Monique,23,1.5,-,-,-,-,,FOREST,FOREST PLUS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_171.html
27,SELVON Kevin,31,2.02,-,-,-,-,,FOREST,FOREST PLUS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_171.html
28,EGGERICKX Mireille,21,1.37,-,-,-,-,,FOREST,FOREST PLUS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_171.html
29,SCIALOM Olivier,18,1.17,-,-,-,-,,FOREST,FOREST PLUS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_171.html
30,VANDENBERGHE Fabienne,26,1.69,-,-,-,-,,FOREST,FOREST PLUS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_171.html
31,GONÇALVES DOS SANTOS Agostinho,18,1.17,-,-,-,-,,FOREST,FOREST PLUS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_171.html
32,GUTTINGER Suzanne,20,1.3,-,-,-,-,,FOREST,FOREST PLUS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21007_171.html
