region,﻿Nr.,Titulaires,Votes,position_elu,elu,commune,code_ins_commune,parti,liste,lien
Bruxelles,13,Ramon Chantal,44,,non,Berchem-Sainte-Agathe,21003,DéFI,Berchem-Sainte-Agathe-DéFI,http://bru2018.brussels/fr/results/municipalities/6073/lists/73.html
Bruxelles,14,Donnez Xavier,35,,non,Berchem-Sainte-Agathe,21003,DéFI,Berchem-Sainte-Agathe-DéFI,http://bru2018.brussels/fr/results/municipalities/6073/lists/73.html
Bruxelles,15,Morisset Nadine,45,,non,Berchem-Sainte-Agathe,21003,DéFI,Berchem-Sainte-Agathe-DéFI,http://bru2018.brussels/fr/results/municipalities/6073/lists/73.html
Bruxelles,16,Dillens André,24,,non,Berchem-Sainte-Agathe,21003,DéFI,Berchem-Sainte-Agathe-DéFI,http://bru2018.brussels/fr/results/municipalities/6073/lists/73.html
Bruxelles,17,Vleminckx Sabrina,55,,non,Berchem-Sainte-Agathe,21003,DéFI,Berchem-Sainte-Agathe-DéFI,http://bru2018.brussels/fr/results/municipalities/6073/lists/73.html
Bruxelles,18,Rits Jean-Marie,32,,non,Berchem-Sainte-Agathe,21003,DéFI,Berchem-Sainte-Agathe-DéFI,http://bru2018.brussels/fr/results/municipalities/6073/lists/73.html
Bruxelles,19,Malonie Colette,66,,non,Berchem-Sainte-Agathe,21003,DéFI,Berchem-Sainte-Agathe-DéFI,http://bru2018.brussels/fr/results/municipalities/6073/lists/73.html
Bruxelles,20,Stienlet Roland,24,,non,Berchem-Sainte-Agathe,21003,DéFI,Berchem-Sainte-Agathe-DéFI,http://bru2018.brussels/fr/results/municipalities/6073/lists/73.html
Bruxelles,21,Steenacker Christina,38,,non,Berchem-Sainte-Agathe,21003,DéFI,Berchem-Sainte-Agathe-DéFI,http://bru2018.brussels/fr/results/municipalities/6073/lists/73.html
Bruxelles,22,Lurquin Baptiste,100,,non,Berchem-Sainte-Agathe,21003,DéFI,Berchem-Sainte-Agathe-DéFI,http://bru2018.brussels/fr/results/municipalities/6073/lists/73.html
Bruxelles,23,Robert Stéphanie,57,,non,Berchem-Sainte-Agathe,21003,DéFI,Berchem-Sainte-Agathe-DéFI,http://bru2018.brussels/fr/results/municipalities/6073/lists/73.html
Bruxelles,24,Elson Larry,28,,non,Berchem-Sainte-Agathe,21003,DéFI,Berchem-Sainte-Agathe-DéFI,http://bru2018.brussels/fr/results/municipalities/6073/lists/73.html
Bruxelles,25,Putseys Chantal,35,,non,Berchem-Sainte-Agathe,21003,DéFI,Berchem-Sainte-Agathe-DéFI,http://bru2018.brussels/fr/results/municipalities/6073/lists/73.html
Bruxelles,26,Levy Michel,62,,non,Berchem-Sainte-Agathe,21003,DéFI,Berchem-Sainte-Agathe-DéFI,http://bru2018.brussels/fr/results/municipalities/6073/lists/73.html
Bruxelles,27,Dupont Monique,118,,non,Berchem-Sainte-Agathe,21003,DéFI,Berchem-Sainte-Agathe-DéFI,http://bru2018.brussels/fr/results/municipalities/6073/lists/73.html
Bruxelles,1,Polet Yonnec,532,1,oui,Berchem-Sainte-Agathe,21003,PS-sp.a+,Berchem-Sainte-Agathe-PS-sp.a+,http://bru2018.brussels/fr/results/municipalities/6073/lists/24.html
Bruxelles,2,Djerroud Sabrina,329,3,oui,Berchem-Sainte-Agathe,21003,PS-sp.a+,Berchem-Sainte-Agathe-PS-sp.a+,http://bru2018.brussels/fr/results/municipalities/6073/lists/24.html
Bruxelles,3,Vreven Dries,176,,non,Berchem-Sainte-Agathe,21003,PS-sp.a+,Berchem-Sainte-Agathe-PS-sp.a+,http://bru2018.brussels/fr/results/municipalities/6073/lists/24.html
Bruxelles,4,Bala Megi,133,,non,Berchem-Sainte-Agathe,21003,PS-sp.a+,Berchem-Sainte-Agathe-PS-sp.a+,http://bru2018.brussels/fr/results/municipalities/6073/lists/24.html
Bruxelles,5,De Prins Olivier,96,,non,Berchem-Sainte-Agathe,21003,PS-sp.a+,Berchem-Sainte-Agathe-PS-sp.a+,http://bru2018.brussels/fr/results/municipalities/6073/lists/24.html
Bruxelles,6,Makuika Astrid,121,,non,Berchem-Sainte-Agathe,21003,PS-sp.a+,Berchem-Sainte-Agathe-PS-sp.a+,http://bru2018.brussels/fr/results/municipalities/6073/lists/24.html
Bruxelles,7,Issenghe Patrick,262,5,oui,Berchem-Sainte-Agathe,21003,PS-sp.a+,Berchem-Sainte-Agathe-PS-sp.a+,http://bru2018.brussels/fr/results/municipalities/6073/lists/24.html
Bruxelles,8,Metioui-Amanzou Fatiha,234,,non,Berchem-Sainte-Agathe,21003,PS-sp.a+,Berchem-Sainte-Agathe-PS-sp.a+,http://bru2018.brussels/fr/results/municipalities/6073/lists/24.html
Bruxelles,9,Huygens Thomas,79,,non,Berchem-Sainte-Agathe,21003,PS-sp.a+,Berchem-Sainte-Agathe-PS-sp.a+,http://bru2018.brussels/fr/results/municipalities/6073/lists/24.html
Bruxelles,10,Ates Aysel,148,,non,Berchem-Sainte-Agathe,21003,PS-sp.a+,Berchem-Sainte-Agathe-PS-sp.a+,http://bru2018.brussels/fr/results/municipalities/6073/lists/24.html
Bruxelles,11,Cambon Diaz Roberto,159,,non,Berchem-Sainte-Agathe,21003,PS-sp.a+,Berchem-Sainte-Agathe-PS-sp.a+,http://bru2018.brussels/fr/results/municipalities/6073/lists/24.html
Bruxelles,12,Coomans Lorita,93,,non,Berchem-Sainte-Agathe,21003,PS-sp.a+,Berchem-Sainte-Agathe-PS-sp.a+,http://bru2018.brussels/fr/results/municipalities/6073/lists/24.html
Bruxelles,13,Landu Jordi,173,,non,Berchem-Sainte-Agathe,21003,PS-sp.a+,Berchem-Sainte-Agathe-PS-sp.a+,http://bru2018.brussels/fr/results/municipalities/6073/lists/24.html
Bruxelles,14,Rezki Fatiha,274,4,oui,Berchem-Sainte-Agathe,21003,PS-sp.a+,Berchem-Sainte-Agathe-PS-sp.a+,http://bru2018.brussels/fr/results/municipalities/6073/lists/24.html
Bruxelles,15,Bel-Housseïne Ali,370,2,oui,Berchem-Sainte-Agathe,21003,PS-sp.a+,Berchem-Sainte-Agathe-PS-sp.a+,http://bru2018.brussels/fr/results/municipalities/6073/lists/24.html
Bruxelles,16,Robert Rose,95,,non,Berchem-Sainte-Agathe,21003,PS-sp.a+,Berchem-Sainte-Agathe-PS-sp.a+,http://bru2018.brussels/fr/results/municipalities/6073/lists/24.html
Bruxelles,17,Patte Christian,61,,non,Berchem-Sainte-Agathe,21003,PS-sp.a+,Berchem-Sainte-Agathe-PS-sp.a+,http://bru2018.brussels/fr/results/municipalities/6073/lists/24.html
Bruxelles,18,Martirosian Sjagane,68,,non,Berchem-Sainte-Agathe,21003,PS-sp.a+,Berchem-Sainte-Agathe-PS-sp.a+,http://bru2018.brussels/fr/results/municipalities/6073/lists/24.html
Bruxelles,19,Van Vlaenderen André,69,,non,Berchem-Sainte-Agathe,21003,PS-sp.a+,Berchem-Sainte-Agathe-PS-sp.a+,http://bru2018.brussels/fr/results/municipalities/6073/lists/24.html
Bruxelles,20,Damzi Marsela,163,,non,Berchem-Sainte-Agathe,21003,PS-sp.a+,Berchem-Sainte-Agathe-PS-sp.a+,http://bru2018.brussels/fr/results/municipalities/6073/lists/24.html
Bruxelles,21,Toro Valdebenito Arturo,54,,non,Berchem-Sainte-Agathe,21003,PS-sp.a+,Berchem-Sainte-Agathe-PS-sp.a+,http://bru2018.brussels/fr/results/municipalities/6073/lists/24.html
Bruxelles,22,Martinas-Chiracu Sanda,72,,non,Berchem-Sainte-Agathe,21003,PS-sp.a+,Berchem-Sainte-Agathe-PS-sp.a+,http://bru2018.brussels/fr/results/municipalities/6073/lists/24.html
Bruxelles,23,Sciacchitano Franco,50,,non,Berchem-Sainte-Agathe,21003,PS-sp.a+,Berchem-Sainte-Agathe-PS-sp.a+,http://bru2018.brussels/fr/results/municipalities/6073/lists/24.html
Bruxelles,24,Michiels Marina,80,,non,Berchem-Sainte-Agathe,21003,PS-sp.a+,Berchem-Sainte-Agathe-PS-sp.a+,http://bru2018.brussels/fr/results/municipalities/6073/lists/24.html
Bruxelles,25,Vanderbeke Paul,53,,non,Berchem-Sainte-Agathe,21003,PS-sp.a+,Berchem-Sainte-Agathe-PS-sp.a+,http://bru2018.brussels/fr/results/municipalities/6073/lists/24.html
Bruxelles,26,Di Giambattista Stephanie,95,,non,Berchem-Sainte-Agathe,21003,PS-sp.a+,Berchem-Sainte-Agathe-PS-sp.a+,http://bru2018.brussels/fr/results/municipalities/6073/lists/24.html
Bruxelles,27,Moors Dirk,94,,non,Berchem-Sainte-Agathe,21003,PS-sp.a+,Berchem-Sainte-Agathe-PS-sp.a+,http://bru2018.brussels/fr/results/municipalities/6073/lists/24.html
Bruxelles,1,Villa Thomas,276,1,oui,Berchem-Sainte-Agathe,21003,N-VA,Berchem-Sainte-Agathe-N-VA,http://bru2018.brussels/fr/results/municipalities/6073/lists/52.html
Bruxelles,2,Heijvaert Regine,178,,non,Berchem-Sainte-Agathe,21003,N-VA,Berchem-Sainte-Agathe-N-VA,http://bru2018.brussels/fr/results/municipalities/6073/lists/52.html
Bruxelles,3,Landeloos Pascal,109,,non,Berchem-Sainte-Agathe,21003,N-VA,Berchem-Sainte-Agathe-N-VA,http://bru2018.brussels/fr/results/municipalities/6073/lists/52.html
Bruxelles,4,De Villers Joëlle,109,,non,Berchem-Sainte-Agathe,21003,N-VA,Berchem-Sainte-Agathe-N-VA,http://bru2018.brussels/fr/results/municipalities/6073/lists/52.html
Bruxelles,5,Quisthoudt Pieter,61,,non,Berchem-Sainte-Agathe,21003,N-VA,Berchem-Sainte-Agathe-N-VA,http://bru2018.brussels/fr/results/municipalities/6073/lists/52.html
